id,area,currentSource,label,disposition,expectedOutcome,availability,evidence,notes
"src/ui/image-editor/ResizeDialog.tsx:65:13","image-editor","src/ui/image-editor/ResizeDialog.tsx:65","Constrain proportions","verified-behaviour","Toggle proportional resizing and retain the appropriate height/width relation.","Available while its containing view is open.","src/ui/image-editor/EditorDialogs.audit.test.tsx: resizes pixels with aspect lock and commits each of the nine canvas anchors [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/ResizeDialog.tsx:83:11","image-editor","src/ui/image-editor/ResizeDialog.tsx:83","Cancel","verified-behaviour","Cancel the resize draft without committing it, including native Enter activation.","Available while its containing view is open.","src/ui/image-editor/ImageStudioAccessibility.test.tsx: Image Studio reachability lets the production Resize Cancel button keep native Enter semantics [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/ResizeDialog.tsx:91:11","image-editor","src/ui/image-editor/ResizeDialog.tsx:91","OK","verified-behaviour","Commit image or canvas dimensions to actual pixels.","Available while its containing view is open.","src/ui/image-editor/EditorDialogs.audit.test.tsx: resizes pixels with aspect lock and commits each of the nine canvas anchors [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/ResizeDialog.tsx:141:13","image-editor","src/ui/image-editor/ResizeDialog.tsx:141","{isActive ? '●' : '·'}","verified-behaviour","Select each of nine canvas anchors and use the selected anchor in canvas resizing.","Available while its containing view is open.","src/ui/image-editor/EditorDialogs.audit.test.tsx: resizes pixels with aspect lock and commits each of the nine canvas anchors [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/TextDialog.tsx:46:11","image-editor","src/ui/image-editor/TextDialog.tsx:46","Image text","verified-boundary","Open the image-text lesson without editing the project.","Available when its containing view is visible.","src/ui/tutorials/TutorialControls.audit.test.tsx: individual tutorial control outcomes 'image-text' card and contextual button open the named lesson without editing the project [Executed shared TutorialButton with this exact lesson ID: lesson title/step, close, project/undo/dirty immutability asserted. The enclosing call-site ID was inspected in production source; not every enclosing view mounted in this case.]","Shared contextual-control contract plus inspected site binding; enclosing-site layout/visibility is a separate boundary."
"src/ui/image-editor/TextDialog.tsx:64:11","image-editor","src/ui/image-editor/TextDialog.tsx:64","Cancel","verified-boundary","Cancel without inserting a paint layer.","OK disabled for blank text. Glyph rasterization replaced with a deterministic buffer.","src/ui/image-editor/EditorDialogs.audit.test.tsx: text Cancel preserves layers and OK creates one named layer from the rasterizer boundary [Rendered Text dialog; fake glyph rasterizer returns a known pixel buffer; real layer commit and cancellation checked. Typeface rasterization is outside this case.]",""
"src/ui/image-editor/TextDialog.tsx:72:11","image-editor","src/ui/image-editor/TextDialog.tsx:72","OK","verified-boundary","Rasterize the entered text and insert one named paint layer.","OK disabled for blank text. Glyph rasterization replaced with a deterministic buffer.","src/ui/image-editor/EditorDialogs.audit.test.tsx: text Cancel preserves layers and OK creates one named layer from the rasterizer boundary [Rendered Text dialog; fake glyph rasterizer returns a known pixel buffer; real layer commit and cancellation checked. Typeface rasterization is outside this case.]",""
"src/ui/raster/AdjustImageDialog.fields.tsx:246:7","raster","src/ui/raster/AdjustImageDialog.fields.tsx:246","checkboxFieldTitle(props.name, props.label)","verified-boundary","Toggle negative output/pass-through in the local draft; preview inversion does not become negative output.","Available while its containing view is open.","src/ui/raster/AdjustImageDialog.test.tsx: AdjustImageDialog stages image and layer changes until OK [Actual Adjust Image form and local draft; submit callback receives exact patches. Underlying scene mutation/rendering is owned outside this component.]
src/ui/raster/AdjustImageDialog.test.tsx: AdjustImageDialog labels preview inversion separately from burn negative output [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/raster/AdjustImageDialog.presets.tsx:56:9","raster","src/ui/raster/AdjustImageDialog.presets.tsx:56","Save","verified-behaviour","Save the named settings preset without applying artwork changes.","Delete unavailable for a built-in or absent user preset.","src/ui/raster/AdjustImageDialog.test.tsx: AdjustImageDialog saves, reapplies, and deletes user presets without applying to the scene [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/raster/AdjustImageDialog.presets.tsx:64:9","raster","src/ui/raster/AdjustImageDialog.presets.tsx:64","Delete","verified-behaviour","Delete a saved user preset without applying artwork changes.","Delete unavailable for a built-in or absent user preset.","src/ui/raster/AdjustImageDialog.test.tsx: AdjustImageDialog saves, reapplies, and deletes user presets without applying to the scene [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/raster/AdjustImageDialog.tsx:178:9","raster","src/ui/raster/AdjustImageDialog.tsx:178","TutorialButton","verified-boundary","Open the image-adjust lesson without editing the project.","Available when its containing view is visible.","src/ui/tutorials/TutorialControls.audit.test.tsx: individual tutorial control outcomes 'image-adjust' card and contextual button open the named lesson without editing the project [Executed shared TutorialButton with this exact lesson ID: lesson title/step, close, project/undo/dirty immutability asserted. The enclosing call-site ID was inspected in production source; not every enclosing view mounted in this case.]","Shared contextual-control contract plus inspected site binding; enclosing-site layout/visibility is a separate boundary."
"src/ui/raster/AdjustImageDialog.tsx:214:7","raster","src/ui/raster/AdjustImageDialog.tsx:214","Cancel","verified-boundary","Discard local changes and notify Cancel.","Available while its containing view is open.","src/ui/raster/AdjustImageDialog.test.tsx: AdjustImageDialog stages image and layer changes until OK [Actual Adjust Image form and local draft; submit callback receives exact patches. Underlying scene mutation/rendering is owned outside this component.]
src/ui/raster/AdjustImageDialog.test.tsx: AdjustImageDialog discards staged changes on Cancel and exposes source and processed previews [Actual Adjust Image draft and rendered Cancel; onCancel spy called, onApply untouched.]
src/ui/raster/ViewerAndConversionControls.audit.test.tsx: Adjust Image native OK submits the actual dialog form exactly once [Native OK click submits the actual dialog form once and delivers the exact image patch to its owner callback.]",""
"src/ui/raster/AdjustImageDialog.tsx:215:7","raster","src/ui/raster/AdjustImageDialog.tsx:215","OK","verified-boundary","Submit the staged image/layer patches.","Available while its containing view is open.","src/ui/raster/AdjustImageDialog.test.tsx: AdjustImageDialog stages image and layer changes until OK [Actual Adjust Image form and local draft; submit callback receives exact patches. Underlying scene mutation/rendering is owned outside this component.]
src/ui/raster/AdjustImageDialog.test.tsx: AdjustImageDialog discards staged changes on Cancel and exposes source and processed previews [Actual Adjust Image draft and rendered Cancel; onCancel spy called, onApply untouched.]
src/ui/raster/ViewerAndConversionControls.audit.test.tsx: Adjust Image native OK submits the actual dialog form exactly once [Native OK click submits the actual dialog form once and delivers the exact image patch to its owner callback.]",""
